"id","user_id","city_id","created_at","updated_at"
3145,35529,5,"2021-10-07 10:04:09","2021-10-07 10:04:09"
3147,35780,1,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3148,35780,2,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3149,35780,3,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3150,35780,4,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3151,35780,5,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3152,35780,6,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3153,35780,7,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3154,35780,8,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3155,35780,9,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3156,35780,10,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3157,35780,11,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3158,35780,12,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3159,35780,13,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3160,35780,15,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3161,35780,16,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3162,35780,17,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3163,35780,18,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3164,35780,19,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3165,35780,20,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3166,35780,21,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3167,35780,22,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3168,35780,23,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3169,35780,24,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3170,35780,25,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3171,35780,26,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3172,35780,28,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3173,35780,29,"2021-10-25 16:49:20","2021-10-25 16:49:20"
3174,35813,1,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3175,35813,2,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3176,35813,3,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3177,35813,4,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3178,35813,5,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3179,35813,6,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3180,35813,7,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3181,35813,8,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3182,35813,9,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3183,35813,10,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3184,35813,11,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3185,35813,12,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3186,35813,13,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3187,35813,15,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3188,35813,16,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3189,35813,17,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3190,35813,18,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3191,35813,19,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3192,35813,20,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3193,35813,21,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3194,35813,22,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3195,35813,23,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3196,35813,24,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3197,35813,25,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3198,35813,26,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3199,35813,28,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3200,35813,29,"2021-10-27 10:58:38","2021-10-27 10:58:38"
3201,35814,1,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3202,35814,2,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3203,35814,3,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3204,35814,4,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3205,35814,5,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3206,35814,6,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3207,35814,7,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3208,35814,8,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3209,35814,9,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3210,35814,10,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3211,35814,11,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3212,35814,12,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3213,35814,13,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3214,35814,15,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3215,35814,16,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3216,35814,17,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3217,35814,18,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3218,35814,19,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3219,35814,20,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3220,35814,21,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3221,35814,22,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3222,35814,23,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3223,35814,24,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3224,35814,25,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3225,35814,26,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3226,35814,28,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3227,35814,29,"2021-10-27 11:00:11","2021-10-27 11:00:11"
3230,35816,2,"2021-10-27 11:11:22","2021-10-27 11:11:22"
3231,35816,3,"2021-10-27 11:11:22","2021-10-27 11:11:22"
3232,35816,4,"2021-10-27 11:11:22","2021-10-27 11:11:22"
3233,35815,1,"2021-10-27 11:13:28","2021-10-27 11:13:28"
3234,35815,2,"2021-10-27 11:13:28","2021-10-27 11:13:28"
3235,35815,3,"2021-10-27 11:13:28","2021-10-27 11:13:28"
3236,35817,1,"2021-10-27 11:45:27","2021-10-27 11:45:27"
3237,35817,2,"2021-10-27 11:45:27","2021-10-27 11:45:27"
3238,35817,4,"2021-10-27 11:45:27","2021-10-27 11:45:27"
3239,35819,1,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3240,35819,2,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3241,35819,3,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3242,35819,4,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3243,35819,5,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3244,35819,6,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3245,35819,7,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3246,35819,8,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3247,35819,9,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3248,35819,10,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3249,35819,11,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3250,35819,12,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3251,35819,13,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3252,35819,15,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3253,35819,16,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3254,35819,17,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3255,35819,18,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3256,35819,19,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3257,35819,20,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3258,35819,21,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3259,35819,22,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3260,35819,23,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3261,35819,24,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3262,35819,25,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3263,35819,26,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3264,35819,28,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3265,35819,29,"2021-10-27 11:57:25","2021-10-27 11:57:25"
3266,35886,1,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3267,35886,2,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3268,35886,3,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3269,35886,4,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3270,35886,5,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3271,35886,6,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3272,35886,7,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3273,35886,8,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3274,35886,9,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3275,35886,10,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3276,35886,11,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3277,35886,12,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3278,35886,13,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3279,35886,15,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3280,35886,16,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3281,35886,17,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3282,35886,18,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3283,35886,19,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3284,35886,20,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3285,35886,21,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3286,35886,22,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3287,35886,23,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3288,35886,24,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3289,35886,25,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3290,35886,26,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3291,35886,28,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3292,35886,29,"2021-10-28 16:56:31","2021-10-28 16:56:31"
3293,36016,1,"2021-11-02 16:18:58","2021-11-02 16:18:58"
3294,36016,2,"2021-11-02 16:18:58","2021-11-02 16:18:58"
3295,36016,3,"2021-11-02 16:18:58","2021-11-02 16:18:58"
3296,36016,4,"2021-11-02 16:18:58","2021-11-02 16:18:58"
3297,36390,2,"2021-11-18 19:12:48","2021-11-18 19:12:48"
3298,36390,3,"2021-11-18 19:12:48","2021-11-18 19:12:48"
3299,36844,1,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3300,36844,2,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3301,36844,3,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3302,36844,4,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3303,36844,5,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3304,36844,6,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3305,36844,10,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3306,36844,11,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3307,36844,23,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3308,36844,24,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3309,36844,30,"2021-12-02 12:09:53","2021-12-02 12:09:53"
3310,36853,1,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3311,36853,2,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3312,36853,3,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3313,36853,4,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3314,36853,5,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3315,36853,6,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3316,36853,10,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3317,36853,11,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3318,36853,17,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3319,36853,23,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3320,36853,24,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3321,36853,30,"2021-12-02 12:51:12","2021-12-02 12:51:12"
3322,36854,1,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3323,36854,2,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3324,36854,3,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3325,36854,4,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3326,36854,5,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3327,36854,6,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3328,36854,7,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3329,36854,8,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3330,36854,9,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3331,36854,10,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3332,36854,11,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3333,36854,12,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3334,36854,13,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3335,36854,15,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3336,36854,16,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3337,36854,17,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3338,36854,18,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3339,36854,19,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3340,36854,20,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3341,36854,21,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3342,36854,22,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3343,36854,23,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3344,36854,24,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3345,36854,25,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3346,36854,26,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3347,36854,28,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3348,36854,29,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3349,36854,30,"2021-12-02 13:36:49","2021-12-02 13:36:49"
3350,36981,1,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3351,36981,2,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3352,36981,3,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3353,36981,4,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3354,36981,5,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3355,36981,6,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3356,36981,7,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3357,36981,8,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3358,36981,9,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3359,36981,10,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3360,36981,11,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3361,36981,12,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3362,36981,13,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3363,36981,15,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3364,36981,16,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3365,36981,17,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3366,36981,18,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3367,36981,19,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3368,36981,20,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3369,36981,21,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3370,36981,22,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3371,36981,23,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3372,36981,24,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3373,36981,25,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3374,36981,26,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3375,36981,28,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3376,36981,29,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3377,36981,30,"2021-12-07 10:01:10","2021-12-07 10:01:10"
3378,37003,1,"2021-12-09 10:09:23","2021-12-09 10:09:23"
3379,37003,7,"2021-12-09 10:09:23","2021-12-09 10:09:23"
3380,37021,1,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3381,37021,2,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3382,37021,3,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3383,37021,4,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3384,37021,5,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3385,37021,6,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3386,37021,7,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3387,37021,8,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3388,37021,9,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3389,37021,10,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3390,37021,11,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3391,37021,12,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3392,37021,13,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3393,37021,15,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3394,37021,16,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3395,37021,17,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3396,37021,18,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3397,37021,19,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3398,37021,20,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3399,37021,21,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3400,37021,22,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3401,37021,23,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3402,37021,24,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3403,37021,25,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3404,37021,26,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3405,37021,28,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3406,37021,29,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3407,37021,30,"2021-12-09 11:41:45","2021-12-09 11:41:45"
3408,37120,1,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3409,37120,2,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3410,37120,3,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3411,37120,4,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3412,37120,5,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3413,37120,6,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3414,37120,7,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3415,37120,8,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3416,37120,9,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3417,37120,10,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3418,37120,11,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3419,37120,12,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3420,37120,13,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3421,37120,15,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3422,37120,16,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3423,37120,17,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3424,37120,18,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3425,37120,19,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3426,37120,20,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3427,37120,21,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3428,37120,22,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3429,37120,23,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3430,37120,24,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3431,37120,25,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3432,37120,26,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3433,37120,28,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3434,37120,29,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3435,37120,30,"2021-12-12 22:05:08","2021-12-12 22:05:08"
3436,35309,1,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3437,35309,2,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3438,35309,3,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3439,35309,4,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3440,35309,5,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3441,35309,6,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3442,35309,7,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3443,35309,8,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3444,35309,9,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3445,35309,10,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3446,35309,11,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3447,35309,12,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3448,35309,13,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3449,35309,15,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3450,35309,16,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3451,35309,17,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3452,35309,18,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3453,35309,19,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3454,35309,20,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3455,35309,21,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3456,35309,22,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3457,35309,23,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3458,35309,24,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3459,35309,25,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3460,35309,26,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3461,35309,28,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3462,35309,29,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3463,35309,30,"2021-12-13 13:27:57","2021-12-13 13:27:57"
3464,35128,25,"2021-12-13 13:30:59","2021-12-13 13:30:59"
3465,35128,26,"2021-12-13 13:30:59","2021-12-13 13:30:59"
3466,35128,28,"2021-12-13 13:30:59","2021-12-13 13:30:59"
3467,35128,29,"2021-12-13 13:30:59","2021-12-13 13:30:59"
3468,35128,30,"2021-12-13 13:30:59","2021-12-13 13:30:59"
3470,37503,1,"2022-01-20 13:36:16","2022-01-20 13:36:16"
3471,37503,2,"2022-01-20 13:36:16","2022-01-20 13:36:16"
3472,38137,1,"2022-02-15 15:48:43","2022-02-15 15:48:43"
3473,38137,2,"2022-02-15 15:48:43","2022-02-15 15:48:43"
3474,38137,3,"2022-02-15 15:48:43","2022-02-15 15:48:43"
3475,35453,5,"2022-02-18 17:24:17","2022-02-18 17:24:17"
3476,35453,31,"2022-02-18 17:24:17","2022-02-18 17:24:17"
3477,38143,1,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3478,38143,2,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3479,38143,3,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3480,38143,4,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3481,38143,5,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3482,38143,6,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3483,38143,7,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3484,38143,8,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3485,38143,9,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3486,38143,10,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3487,38143,11,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3488,38143,12,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3489,38143,13,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3490,38143,15,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3491,38143,16,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3492,38143,17,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3493,38143,18,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3494,38143,19,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3495,38143,20,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3496,38143,21,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3497,38143,22,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3498,38143,23,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3499,38143,24,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3500,38143,25,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3501,38143,26,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3502,38143,28,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3503,38143,29,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3504,38143,30,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3505,38143,31,"2022-02-24 14:06:54","2022-02-24 14:06:54"
3506,38157,1,"2022-03-07 16:21:25","2022-03-07 16:21:25"
3507,38157,2,"2022-03-07 16:21:25","2022-03-07 16:21:25"
3508,38157,3,"2022-03-07 16:21:25","2022-03-07 16:21:25"
3509,38157,4,"2022-03-07 16:21:25","2022-03-07 16:21:25"
3510,38157,5,"2022-03-07 16:21:25","2022-03-07 16:21:25"
3511,38157,6,"2022-03-07 16:21:25","2022-03-07 16:21:25"
3512,38163,1,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3513,38163,2,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3514,38163,3,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3515,38163,4,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3516,38163,5,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3517,38163,6,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3518,38163,7,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3519,38163,8,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3520,38163,9,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3521,38163,10,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3522,38163,11,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3523,38163,12,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3524,38163,13,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3525,38163,15,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3526,38163,16,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3527,38163,17,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3528,38163,18,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3529,38163,19,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3530,38163,20,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3531,38163,21,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3532,38163,22,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3533,38163,23,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3534,38163,24,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3535,38163,25,"2022-03-08 14:21:18","2022-03-08 14:21:18"
3536,38163,26,"2022-03-08 14:21:18","2022-03-08 14:21:18"
